InstitutionID,University,City,State,Latitude,Longitude,Rank,Market Saturation Percentile,AE Percentile,aCFI Percentile,Collegiate Survivability Index (CSI),Endowment,Total Assets,Net Assets,Liabilities,CSI_Quantile,Quantile_Group,Quantile_Label
232557,Liberty University,Lynchburg,VA,39.5,-98.35,1,0.99865010196837,0.9506324019128684,0.8208165481662044,0.9178823754956486,2889536146.25,5256912052.038,5084330260.383,172581791.65499973,Elite,7,Elite
183026,Southern New Hampshire University,Manchester,NH,36.72601005,-119.73419010411482,2,0.99865010196837,0.9034220118140932,0.8097958008353758,0.9040345154331058,81544270.668,2407489301.237,1752657320.438,654831980.799,Elite,7,Elite
130253,Sacred Heart University,Fairfield,CT,41.56248295,-85.82522495563299,3,0.99865010196837,0.7171262079979278,0.8102849067330768,0.8669897244305143,359938976.441,1896940622.682,1190055480.927,706885141.7549999,Elite,7,Elite
140951,Savannah College of Art and Design,Savannah,GA,40.89905155,-85.5022118549875,4,0.99865010196837,0.687695778897506,0.8186772151478191,0.8644651834809197,450294890.895,2450827368.041,2187777962.432,263049405.60899973,Elite,7,Elite
166027,Harvard University,Cambridge,MA,41.01177555,-85.76000953742776,5,0.919090801612811,0.6433241402931644,0.9111516272485712,0.8607877884344448,1576052002.779,1666339562.473,1665480298.705,859263.7680001259,Elite,7,Elite
190415,Cornell University,Ithaca,NY,42.5087374,-90.7060749086276,6,0.99865010196837,0.6588476969931373,0.8132982626000598,0.856545795098623,10458861072.035,19626833404.052,15722650828.117,3904182575.9349976,Elite,7,Elite
133553,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,38.13468465,-97.43391833739682,7,0.99865010196837,0.643235211216766,0.8168217371861296,0.8548349537212716,433488723.024,1931509807.099,1537872382.512,393637424.5869999,Elite,7,Elite
137847,The University of Tampa,Tampa,FL,38.37222595,-97.64194995634703,8,0.99865010196837,0.6504872602301782,0.8105302476173843,0.8537667841936409,71056543.988,1289347232.047,956528570.545,332818661.502,Elite,7,Elite
228246,Southern Methodist University,Dallas,TX,38.34564655,-97.19974490220972,9,0.99865010196837,0.6335774529530773,0.8158624184539804,0.8525204484877543,2457485744.064,5243410880.722,4136993725.935,1106417154.7870002,Elite,7,Elite
223232,Baylor University,Waco,TX,40.86206715,-82.32557737380854,10,0.99865010196837,0.6347821953415568,0.8146306681275013,0.8522683300105544,2319964085.559,4378444034.314,3769239200.629,609204833.685,Elite,7,Elite
152080,University of Notre Dame,Notre Dame,IN,40.8965715,-83.89964803548409,11,0.99865010196837,0.60438926686293,0.8247806282917516,0.8502547976654098,24010302260.643,33310786629.653,26376708779.71,6934077849.943001,Elite,7,Elite
228875,Texas Christian University,Fort Worth,TX,40.9588852,-76.88191282447514,12,0.99865010196837,0.6274055970892625,0.8112243482863755,0.8494305388195021,3065408991.313,5761098595.589,4090875019.29,1670223576.2989998,Elite,7,Elite
196413,Syracuse University,Syracuse,NY,40.5012255,-78.01516280060704,13,0.99865010196837,0.6106326347102713,0.8106898871977624,0.8458637323122788,2282785566.015,5086539190.483,3784430696.459,1302108494.0239997,Elite,7,Elite
164988,Boston University,Boston,MA,38.3772626,-78.96809814655431,14,0.99865010196837,0.5957088591728892,0.8134080274183273,0.8439682692986261,4150309241.615,10363930649.288,7970951403.429,2392979245.859,Elite,7,Elite
136215,Nova Southeastern University,Fort Lauderdale,FL,38.47216285,-78.87794515329837,15,0.99865010196837,0.5792838770508324,0.807641841645914,0.8383772878263072,272852556.471,2529296274.217,1363005253.594,1166291020.623,Elite,7,Elite
135726,University of Miami,Coral Gables,FL,30.7919746,-88.13124153816352,16,0.99865010196837,0.5699201732405634,0.8104348480659012,0.8376232446039134,1723415781.048,8881937802.64,5024327321.165,3857610481.475,Elite,7,Elite
146719,Loyola University Chicago,Chicago,IL,34.734972299999995,-92.2898356068249,17,0.99865010196837,0.5159266599973246,0.8357428720380479,0.8369582125002429,1120455031.69,2597316494.587,2542535436.214,54781058.37299967,Elite,7,Elite
144740,DePaul University,Chicago,IL,34.1307617,-93.05250677656252,18,0.99865010196837,0.5662210471923685,0.808907108874239,0.8362723880823759,1231972454.115,2036550790.745,1744923676.07,291627114.67499995,Elite,7,Elite
195003,Rochester Institute of Technology,Rochester,NY,33.928323899999995,-117.42592062058483,19,0.99865010196837,0.5510152285137313,0.809067899342208,0.8332970932737978,1660114774.307,3269942406.706,2559570796.358,710371610.348,Elite,7,Elite
186131,Princeton University,Princeton,NJ,25.9175201,-80.27068544105553,20,0.9381479566606512,0.5799704618905428,0.8487542140541718,0.8307728996649935,45087052885.495,52856365101.824,48581181910.45,4275183191.374001,Elite,7,Elite
193900,New York University,New York,NY,32.185388957968684,-82.58347271164341,21,0.99865010196837,0.5037178594369904,0.8072374252244351,0.8231097934534244,6034706438.394,24517588323.621,9551573965.293,14966014358.328,Elite,7,Elite
130794,Yale University,New Haven,CT,32.8289341,-83.65067020582131,22,0.9848657267838432,0.5375765995619605,0.6722014469254292,0.7703243854528515,50681474134.498,64138728541.042,56397749834.816,7740978706.225998,Elite,7,Elite
138947,Clark Atlanta University,Atlanta,GA,33.74737405,-84.41609506200462,23,0.9888722646547018,0.4458832220479921,0.6782693297706209,0.7560254604970114,114792226.859,435723060.5,431803123.434,3919937.0659999847,Elite,7,Elite
227757,Rice University,Houston,TX,34.25942875,-85.19527510695326,24,0.981737809122509,0.6202649749358573,0.5858760248270234,0.7510555034935439,9613198327.988,11292103631.755,9606914980.656,1685188651.098999,Elite,7,Elite
147767,Northwestern University,Evanston,IL,42.0609055,-88.29150749046332,25,0.991703769682534,0.624236873630273,0.5388244207504386,0.7370048217190625,12880933215.568,22504638638.256,17977971856.063,4526666782.193001,Elite,7,Elite
243744,Stanford University,Stanford,CA,39.47660655,-86.03725773127834,26,0.9841754580392028,0.5110797002510118,0.5986526126481964,0.7353173733318625,43678472171.516,71257612089.581,59350958269.808,11906653819.772997,Elite,7,Elite
139658,Emory University,Atlanta,GA,38.60293695,-95.2638028645363,27,0.9970239476879376,0.6767488989343298,0.5000216336109102,0.734100639348465,10491058820.98,25211827427.629,19466266538.915,5745560888.714001,Elite,7,Elite
221999,Vanderbilt University,Nashville,TN,36.73674315,-84.16286166961402,28,0.9371524741623316,0.608620960190214,0.5845739927513428,0.7303771162586274,11974481534.48,14968808090.892,11510280663.76,3458527427.132,Elite,7,Elite
217156,Brown University,Providence,RI,38.20692075,-84.55403434882237,29,0.9382388781558924,0.6027996221677089,0.5799385206656693,0.7277927678162672,7887522073.543,11414839560.027,9289543116.548,2125296443.479,Elite,7,Elite
164924,Boston College,Chestnut Hill,MA,31.3235321,-92.4258488256772,30,0.9875993394206648,0.6154495720157207,0.5237068116063784,0.727556811285139,4276658569.222,7225079717.3,5195580932.889,2029498784.4110005,Elite,7,Elite
198419,Duke University,Durham,NC,44.10656935,-70.20282870728443,31,0.9920719135561644,0.5399230063488268,0.5384472834708549,0.7201467700452766,14751189917.749,23606485540.436,20317859864.844,3288625675.591999,Elite,7,Elite
198695,High Point University,High Point,NC,32.3354174,-90.33188238452227,32,0.9884792832362864,0.629333312885997,0.4973424014534821,0.7201330236737853,202020476.542,1513892621.934,1201373037.187,312519584.747,Elite,7,Elite
217633,Anderson University,Anderson,SC,31.3037101,-89.29276386549502,33,0.836548072371482,0.5285949830659764,0.696208993576272,0.7188245504854683,30777700.896,336524975.581,202568222.119,133956753.46199998,Elite,7,Elite
122931,Santa Clara University,Santa Clara,CA,39.732717750000006,-91.39100114558696,34,0.9771572671526584,0.581777131927508,0.5274785977479335,0.7181593746253798,1667141461.573,3680717278.613,2652422017.51,1028295261.1029996,Elite,7,Elite
129242,Fairfield University,Fairfield,CT,38.6419861,-90.46229806385276,35,0.9917237925632324,0.6392398347514034,0.4801007353924008,0.716510701916881,506631457.061,1364019668.731,985944664.609,378075004.122,Elite,7,Elite
162928,Johns Hopkins University,Baltimore,MD,37.600760050000005,-93.40873074472032,36,0.9910436180318936,0.59840821902855,0.497904546676809,0.7152015454148204,15731249065.999,28216407703.715,23225820663.452,4990587040.2630005,Elite,7,Elite
167358,Northeastern University,Boston,MA,42.255862,-77.7857087052491,37,0.9972219572830536,0.6443204970820904,0.4673891083041328,0.714637849227517,2526420354.964,9213986060.958,5629633690.711,3584352370.247,Elite,7,Elite
195809,St. John's University-New York,Queens,NY,42.6147014,-77.08995736319191,38,0.9815979860314136,0.6647659604486552,0.4690898843463882,0.713157521823073,972760736.921,1937181491.215,1289242240.023,647939251.1919999,Elite,7,Elite
129941,University of New Haven,West Haven,CT,42.8175752,-73.92839165453219,39,0.9294530431678456,0.8053987670393306,0.4442691769441067,0.7104840101070151,108510528.886,492491873.096,308447681.017,184044192.079,Elite,7,Elite
174914,University of St Thomas,Saint Paul,MN,35.408071,-78.73924679769573,40,0.9722907675553492,0.61517401613953,0.4908007806999069,0.708210836207779,823063088.907,2347981948.196,1481462568.583,866519379.6130002,Elite,7,Elite
198516,Elon University,Elon,NC,36.4340869,-77.09650067197137,41,0.9918734096828838,0.5898832995758756,0.4820211521779896,0.7074727132190342,388516877.838,1326216067.645,1051150181.879,275065885.76600003,Elite,7,Elite
141060,Spelman College,Atlanta,GA,35.24782945,-81.67023803083481,42,0.8973745987559348,0.560642100934297,0.5856734199876515,0.7053189606983225,603817315.816,1103293222.78,1067484725.771,35808497.008999944,Elite,7,Elite
212054,Drexel University,Philadelphia,PA,35.827147,-82.5529516616329,43,0.9826178108408482,0.6533173336123526,0.4488702843538266,0.7031848853427658,1069472319.374,3739908319.851,1421467917.429,2318440402.422,Elite,7,Elite
191241,Fordham University,Bronx,NY,35.798213950000005,-78.68893690156162,44,0.9893809922439328,0.6126016493638113,0.4620946058564467,0.7030427897699245,1119385853.526,2638201804.881,1736502623.575,901699181.306,Elite,7,Elite
168148,Tufts University,Medford,MA,35.20585095,-78.06997857195825,45,0.9422675696043428,0.6483977728629441,0.491225966436215,0.7030161476478524,3201484980.039,5320854936.1,4174134391.164,1146720544.9360003,Elite,7,Elite
111948,Chapman University,Orange,CA,35.77076885,-78.63697923267378,46,0.9859740274831936,0.6041651856649992,0.4679662097174997,0.7023437113339057,852307981.373,3018531560.005,2022689993.88,995841566.125,Elite,7,Elite
130226,Quinnipiac University,Hamden,CT,34.987101100000004,-80.43731492196923,47,0.9493688362103004,0.6078694594337428,0.498558944696913,0.7006889922090088,919249210.086,2138870718.86,1687998274.251,450872444.609,Elite,7,Elite
163046,Loyola University Maryland,Baltimore,MD,39.7540491,-83.81705182918216,48,0.9750622654813886,0.5935127373224933,0.4718267819561507,0.6973956742956251,364000678.801,851815997.017,662533916.36,189282080.65699995,Elite,7,Elite
139144,Berry College,Mount Berry,GA,35.364462950000004,-96.93385103279996,49,0.8052138525770922,0.5237775681885899,0.6681925677888934,0.6941188211555934,402275173.523,1870701937.127,1792430506.882,78271430.24500012,Elite,7,Elite
102377,Tuskegee University,Tuskegee,AL,45.1984734,-123.19813835871923,50,0.9625496726464948,0.5663321063454178,0.4890948653197239,0.6938691672507358,171767411.222,615434991.837,543580962.365,71854029.472,Elite,7,Elite
140447,Mercer University,Macon,GA,34.51478935,-82.63874687710373,51,0.9492543015809672,0.6232881825655052,0.4725371982842206,0.6933114896504183,596820645.75,1345851453.416,824809847.413,521041606.0029999,Elite,7,Elite
219709,Belmont University,Nashville,TN,32.9826445,-80.07109661611514,52,0.971659860422345,0.5176164633319925,0.5021700684523276,0.6930067705975826,497223117.777,1996988164.369,1779970330.445,217017833.924,Elite,7,Elite
224226,Dallas Baptist University,Dallas,TX,34.01396275,-81.02097288919151,53,0.8261009007041786,0.857745883887851,0.4753731209769926,0.6920654753957749,82425316.968,238516359.273,230082643.666,8433715.606999993,Elite,7,Elite
236595,Seattle University,Seattle,WA,33.9383314,-80.34700051878013,54,0.8797577198865177,0.5228424250502639,0.5888578744901369,0.6919922343211189,359465085.961,1023364030.999,769925415.258,253438615.74099997,Elite,7,Elite
235316,Gonzaga University,Spokane,WA,35.070227,-82.37443307070124,55,0.9493522899107404,0.618033054895834,0.4694019138993981,0.6910454343515214,483910083.525,1190044815.292,820230924.767,369813890.5250001,Elite,7,Elite
179867,Washington University in St Louis,Saint Louis,MO,43.5309201,-96.73813259452696,56,0.935389146794809,0.5647343400115368,0.5044653119093708,0.6888395321976805,14013231693.517,26646448395.421,20853552846.551,5792895548.870003,Elite,7,Elite
186867,Stevens Institute of Technology,Hoboken,NJ,36.2022777,-86.7902765,57,0.8423764248916773,0.8275267087801763,0.4632766202808693,0.6876922248357429,408436918.291,1240828705.645,779691692.079,461137013.566,Elite,7,Elite
211440,Carnegie Mellon University,Pittsburgh,PA,35.13653725,-90.02616776188766,58,0.896315818263923,0.627174219819014,0.5064428985787968,0.6864872702767981,3599248323.453,8134652594.898,6888349653.23,1246302941.6680002,Elite,7,Elite
199847,Wake Forest University,Winston-Salem,NC,36.12206325,-83.4893262980502,59,0.968581232675241,0.4950600538492897,0.4980892656852261,0.6856334638385294,1328272564.692,3081796601.788,2168581273.505,913215328.283,Elite,7,Elite
127060,University of Denver,Denver,CO,35.67712415,-88.86094997728624,60,0.9585206730531556,0.5495454935881973,0.4805909280710182,0.685499050736259,1330532838.483,2422601482.879,2082147541.686,340453941.1930001,Elite,7,Elite
227863,University of St Thomas,Houston,TX,31.55043405,-97.1102905567766,61,0.9395883107484004,0.6275545068880162,0.4550107082812603,0.6832847968493602,173653696.596,298712376.008,194828996.041,103883379.967,Elite,7,Elite
166683,Massachusetts Institute of Technology,Cambridge,MA,32.7108312,-96.946767972549,62,0.7516811839004682,0.5681360922508432,0.6722204674888784,0.6831903413717899,32355542457.569,47756366520.958,45600216105.616,2156150415.342003,Elite,7,Elite
186584,Seton Hall University,South Orange,NJ,32.557952650000004,-94.37511342798528,63,0.9608916856563096,0.5757031246187809,0.4527750378612367,0.6805442098573194,383270423.496,915047913.842,541542855.583,373505058.25900006,Elite,7,Elite
102049,Samford University,Birmingham,AL,32.4777117,-99.73415759382408,64,0.9191025703090075,0.6016125806960717,0.4756167718043311,0.6781533048238102,490041746.4,1426368509.613,550385456.079,875983053.5339999,Elite,7,Elite
150163,Butler University,Indianapolis,IN,31.71642025,-98.98631404578038,65,0.9275685843833082,0.5855007225106157,0.4729993966093055,0.6772706298478011,310796684.426,840984614.275,629450712.985,211533901.29,Elite,7,Elite
194310,Pace University,New York,NY,31.06868225,-97.46482937242428,66,0.9369252922341846,0.5974869966732659,0.4467245123691669,0.6728932248495769,289332378.422,2068102061.797,659036258.969,1409065802.828,Elite,7,Elite
216597,Villanova University,Villanova,PA,36.5789301,-79.41452051628477,67,0.8686742397249158,0.5980686920684012,0.5144577665395464,0.6728227581795936,1518575983.857,2992573191.955,2703642789.471,288930402.4839997,Elite,7,Elite
144050,University of Chicago,Chicago,IL,37.24510425,-81.24800239953215,68,0.9259762033704309,0.551886735574338,0.4750372390747562,0.6707299452468629,10776747231.612,16380027502.755,9504208947.19,6875818555.564999,Elite,7,Elite
229267,Trinity University,San Antonio,TX,37.5617598,-77.45105977399695,69,0.7978631630892121,0.4989024900728102,0.6210059170291329,0.6673226546799896,1530069004.612,2395802973.643,2284341053.733,111461919.91000032,Elite,7,Elite
202480,University of Dayton,Dayton,OH,37.8549214,-81.20494954511202,70,0.8800257821858618,0.626059716998503,0.4749024480690859,0.6671276074413751,1005326808.243,2470674768.935,1986060460.863,484614308.072,Elite,7,Elite
225627,University of the Incarnate Word,San Antonio,TX,43.19591645,-88.74001639641634,71,0.9673836113619128,0.471128349506034,0.4640267372990201,0.666738763516953,208463940.625,548829882.17,330697154.163,218132728.007,Elite,7,Elite
194824,Rensselaer Polytechnic Institute,Troy,NY,32.79311725,-96.777051129858,72,0.8660373674612483,0.6550693975989373,0.4730368080215428,0.6665860463980021,1069422942.619,1883002542.575,1183465472.482,699537070.0929999,Elite,7,Elite
201645,Case Western Reserve University,Cleveland,OH,40.11455395,-85.6607189805517,73,0.8967746793418907,0.5558148737545079,0.4902984740054658,0.6659450368293356,2328022340.607,4689201894.945,3510779608.526,1178422286.4189997,Elite,7,Elite
160755,Tulane University of Louisiana,New Orleans,LA,43.08066095,-96.16404679319116,74,0.9254703683325878,0.5331151617422156,0.4718998485678444,0.6655196405253221,2472102985.898,4663281589.754,3164605920.789,1498675668.9649997,Elite,7,Elite
164748,Berklee College of Music,Boston,MA,40.9520749,-83.65536133422265,75,0.9224169575553592,0.5780483625861106,0.45170122601428,0.6651972396582665,430083153.558,948054300.236,586532508.778,361521791.458,Elite,7,Elite
133881,Florida Institute of Technology,Melbourne,FL,45.5062805,-122.59338494421556,76,0.8212397468060497,0.7056447187543711,0.4767352383896736,0.6602615964302854,113778143.62,462958185.179,337219137.929,125739047.25,Elite,7,Elite
150534,University of Evansville,Evansville,IN,35.1660778,-84.86925196171154,77,0.7147841520055426,0.4439569886140419,0.71051110824958,0.6589357299324454,173163950.365,447971166.931,318507866.54,129463300.39099996,Elite,7,Elite
190150,Columbia University in the City of New York,New York,NY,35.3467159,-97.57847646028875,78,0.8463117714639232,0.5856359766255075,0.5076704934566703,0.6586784406172213,16951370243.68,28420631367.467,22347278783.937,6073352583.529999,Elite,7,Elite
222178,Abilene Christian University,Abilene,TX,32.3854781,-86.21710609904724,79,0.8966148250055407,0.4481860826266741,0.5178785108692616,0.6554036464866664,966154256.423,1513050151.689,1108270302.652,404779849.037,Elite,7,Elite
191649,Hofstra University,Hempstead,NY,34.043010300000006,-118.70934589328934,80,0.8823899692351168,0.5601117417293251,0.4753133861391115,0.6550545030016878,1052604456.551,1765243846.832,1323574305.194,441669541.638,Elite,7,Elite
225399,Houston Christian University,Houston,TX,28.03446495,-82.38338213326841,81,0.8704053162713552,0.594343823232395,0.470176327931983,0.6550489826794503,144351765.743,411534562.162,294078741.85,117455820.31199998,Elite,7,Elite
164173,Stevenson University,Owings Mills,MD,42.66870805,-83.1435408514073,82,0.8688734168593666,0.6041765343929836,0.4659212126098613,0.6546990379136846,141828815.066,376202372.25,226396983.611,149805388.639,Elite,7,Elite
168421,Worcester Polytechnic Institute,Worcester,MA,41.8293566,-103.6757197,83,0.8581856717651324,0.635546440294541,0.4608801958674864,0.6546784379399233,661633876.064,1453466703.837,850305423.419,603161280.4179999,Elite,7,Elite
233374,University of Richmond,University of Richmond,VA,40.86967775,-97.58034078874503,84,0.7486377661995923,0.5184118834027074,0.6203105735673097,0.6512590697370555,3493398999.977,4499176456.224,4124567083.985,374609372.23899984,Elite,7,Elite
132657,Lynn University,Boca Raton,FL,36.1461516,-80.2562112,85,0.8037087721534675,0.749928778787489,0.449134696469695,0.6510576063909626,41181258.704,211615339.332,146317352.785,65297986.54699999,Elite,7,Elite
137032,Saint Leo University,Saint Leo,FL,36.10507165,-86.79864091820343,86,0.7981321848227626,0.7528281018160139,0.4502539324045015,0.6498550220119255,93128067.766,236472556.328,130639659.076,105832897.252,Elite,7,Elite
144281,Columbia College Chicago,Chicago,IL,35.43981645,-88.63662784873422,87,0.9525653731261542,0.448265327066693,0.4332406849320477,0.6439220537035865,188906272.005,628283008.291,152841053.143,475441955.148,Elite,7,Elite
129525,University of Hartford,West Hartford,CT,32.4699728,-99.70735954838815,88,0.942066160786484,0.4443677627158408,0.4448795333186692,0.6436021626995428,213098795.409,418641181.302,198085782.025,220555399.277,Elite,7,Elite
217402,Providence College,Providence,RI,41.74715485,-72.69011994734595,89,0.8319080588255268,0.6015795693853241,0.4755854979088594,0.6432651049075799,403791679.631,1434121297.281,793298087.021,640823210.2599999,Elite,7,Elite
110361,California Baptist University,Riverside,CA,41.25937365,-95.97542659744732,90,0.8250477591320591,0.6545031781140583,0.4447058529938329,0.6387430665500426,200790654.859,879756730.712,386591138.979,493165591.733,Elite,7,Elite
170301,Hope College,Holland,MI,42.0225482,-73.91072422119606,91,0.7939962138409742,0.5675779020054954,0.5153332737076928,0.6372142846637228,361717192.752,614345068.797,594073816.453,20271252.3440001,Elite,7,Elite
130697,Wesleyan University,Middletown,CT,42.8570498,-76.98719739224848,92,0.7645749219944786,0.541424125018962,0.5504694654479976,0.6342820739691711,2067888723.01,2882722590.297,2254450571.809,628272018.4879999,Elite,7,Elite
164739,Bentley University,Waltham,MA,35.20440405,-85.91895058826586,93,0.7784395349547663,0.637877777066586,0.4835527020202068,0.6323275290125083,404462823.158,806342077.337,694526761.137,111815316.20000003,Elite,7,Elite
179159,Saint Louis University,Saint Louis,MO,34.5937089,-83.35634657362554,94,0.9299895726994188,0.305544549113163,0.4949182742200497,0.6310474788330828,1940293988.733,3308893519.482,2511013162.98,797880356.5019999,Elite,7,Elite
226471,University of Mary Hardin-Baylor,Belton,TX,44.88413435,-93.74256433121,95,0.8834372431720775,0.4556629097534898,0.4654811482333926,0.6306591247272402,144510282.54,414141599.888,423503452.788,-9361852.899999976,Elite,7,Elite
174844,St Olaf College,Northfield,MN,39.8204275,-84.91323124235393,96,0.7685658184989544,0.5749880373840647,0.5162305452452626,0.6288850436979605,886344578.208,1268245165.661,1111314642.612,156930523.04900002,Elite,7,Elite
231651,Regent University,Virginia Beach,VA,41.3117756,-92.64894045918444,97,0.6418317105858005,0.9145234238889964,0.4683588929789606,0.626918962468852,52200584.009,215858420.335,156396704.683,59461715.65200001,Elite,7,Elite
195030,University of Rochester,Rochester,NY,37.6784007,-97.36542141621248,98,0.8629057922601768,0.5040632410860454,0.4500097001957871,0.6259321502362991,3421576727.583,8465970756.11,4991061948.555,3474908807.555,Elite,7,Elite
192819,Marist College,Poughkeepsie,NY,40.8265967,-81.37980061905188,99,0.7587999969384177,0.6499263399421107,0.4799054855119388,0.6254225694319792,551067513.227,1258325652.278,841637356.409,416688295.8690001,Elite,7,Elite
198385,Davidson College,Davidson,NC,39.441677,-83.81731600752089,100,0.6027696427001028,0.5708304815423484,0.6638559786441172,0.6208317560294622,1756852179.593,2125856762.678,2013253302.814,112603459.86400008,Elite,7,Elite
232609,University of Lynchburg,Lynchburg,VA,45.3038562,-122.9665911824416,101,0.5002011785571039,0.4610621083007662,0.8180874377832243,0.6195953593551554,163091063.495,263043528.445,217819920.869,45223607.576000005,Elite,7,Elite
181002,Creighton University,Omaha,NE,33.622613349999995,-112.18260582017332,102,0.779928272201601,0.5218314997334523,0.5079560818548592,0.619491456808452,894600886.318,2198668062.232,2012484937.406,186183124.826,Elite,7,Elite
229160,Texas Wesleyan University,Fort Worth,TX,36.190836950000005,-94.55957189163512,103,0.7694706349276214,0.4152310580555722,0.5703350893840734,0.6189640981843708,69181216.393,195211381.751,191672051.141,3539330.6099999845,Elite,7,Elite
166850,Merrimack College,North Andover,MA,33.90686,-118.01521719065124,104,0.7648026156422487,0.6669995976308619,0.4449040041297032,0.6172283680144518,87664960.928,541891966.249,236100326.948,305791639.30099994,Elite,7,Elite
168342,Williams College,Williamstown,MA,34.10391835,-117.70934422008582,105,0.4926867215386633,0.5434339409062179,0.7584386651145425,0.6091850185093043,4486955830.355,6472382702.654,5151959977.823,1320422724.8310003,Elite,7,Elite
165662,Emerson College,Boston,MA,39.7129396,-105.0952693636912,106,0.728241254252252,0.6079868515270488,0.4749349777514621,0.6028292272918677,279832730.644,1239335208.994,684986908.594,554348300.4,Elite,7,Elite
136330,Palm Beach Atlantic University,West Palm Beach,FL,41.8002648,-72.71412054842195,107,0.7528807678920277,0.518364570273932,0.4885556996620178,0.6002180876825204,118945105.491,483330879.456,370186071.451,113144808.005,Strong,6,Strong
137564,Southeastern University,Lakeland,FL,41.3135727,-72.9231731,108,0.7110772912058301,0.7007770803360255,0.4369076253747945,0.5992955787873757,8537421.01,134630439.689,64281352.314,70349087.375,Strong,6,Strong
168005,Suffolk University,Boston,MA,26.3837711,-80.12540276819502,109,0.7549434482969565,0.5987941801038542,0.4439654700163636,0.5992758226772621,263605075.129,885646543.102,285680989.254,599965553.848,Strong,6,Strong
201654,Cedarville University,Cedarville,OH,30.3537227,-81.60730605405212,110,0.7141225340887216,0.6082437679986923,0.47795220518217,0.5984420031189228,56920085.868,492510857.265,416593059.796,75917797.46899998,Strong,6,Strong
134945,Jacksonville University,Jacksonville,FL,26.7048899,-80.05085158341606,111,0.7902609092116094,0.5298820902925003,0.4402973477521221,0.5981557660135927,73907909.018,429473751.439,113709220.349,315764531.09000003,Strong,6,Strong
217165,Bryant University,Smithfield,RI,28.19391805,-82.67835960740362,112,0.6730290224137303,0.682694890276002,0.4786433147593099,0.5971680691960993,253643851.285,732560643.617,498412631.401,234148012.216,Strong,6,Strong
193654,The New School,New York,NY,34.293036,-85.19174086702785,113,0.7852659539679562,0.514025933675945,0.447352425396313,0.5958120797772115,515441814.265,1792849281.04,598661608.305,1194187672.735,Strong,6,Strong
211291,Bucknell University,Lewisburg,PA,41.754829,-88.34950358637296,114,0.6707193819866618,0.5560184058400081,0.5400556896381644,0.5954990471770771,1328672194.564,1977751972.647,1685427097.347,292324875.3000002,Strong,6,Strong
204486,University of Northwestern Ohio,Lima,OH,41.79139685,-87.60084387193544,115,0.5653351144754213,0.8252319760765651,0.5091387382508148,0.5947987073444024,0.0,117614530.249,104121602.804,13492927.444999993,Strong,6,Strong
151786,Marian University,Indianapolis,IN,41.8712713,-87.62506935993366,116,0.7576924198482047,0.5392286539412966,0.4579184980316008,0.5940519895324088,146419154.807,380973253.58,241641762.447,139331491.133,Strong,6,Strong
136950,Rollins College,Winter Park,FL,41.9002764,-87.6354882298403,117,0.7065645346097326,0.5586343128947822,0.4937889812062457,0.5918405068168385,533397975.916,1068266265.419,725088388.035,343177877.38400006,Strong,6,Strong
166124,College of the Holy Cross,Worcester,MA,41.6689319,-87.78340322217727,118,0.6293976244142498,0.5685337050751399,0.5639204473795614,0.5910269606890795,1134139704.641,1788499306.828,1629126203.217,159373103.61100006,Strong,6,Strong
155511,McPherson College,McPherson,KS,41.86963745,-88.09755524953694,119,0.3342950597387147,0.5275616327499755,0.8782094231218549,0.5906035759095984,2330285173.661,3900262536.565,3862847276.49,37415260.075000286,Strong,6,Strong
239318,Milwaukee School of Engineering,Milwaukee,WI,37.8633341,-84.66528114627815,120,0.7402009018718395,0.5091547475351745,0.4785166141858102,0.5892887236879912,94516722.212,440231889.758,391674143.407,48557746.35100001,Strong,6,Strong
153384,Grinnell College,Grinnell,IA,37.57153635,-84.28979604472684,121,0.4244727341570452,0.5094440828795384,0.7927488159825624,0.5888425947132435,3224894489.096,3861495585.463,3597361821.383,264133764.07999992,Strong,6,Strong
156541,University of the Cumberlands,Williamsburg,KY,42.3703768,-72.5160691823344,122,0.5738457254796911,0.819703364340095,0.4832828015718752,0.5867493853399779,502981178.591,738600222.139,777729655.667,-39129433.528,Strong,6,Strong
185572,Monmouth University,West Long Branch,NJ,42.3521996,-71.0656808,123,0.7409122688677716,0.4868120431715507,0.4805949355614667,0.5859386369619138,190129023.154,470916613.86,423375467.34,47541146.52000004,Strong,6,Strong
204501,Oberlin College,Oberlin,OH,42.5888528,-70.8203006,124,0.5856634016652459,0.5267345333868683,0.6155747813540701,0.5858540550478656,1543578050.983,2169826801.521,1823091704.893,346735096.628,Strong,6,Strong
140553,Morehouse College,Atlanta,GA,42.31622385,-72.64039315198599,125,0.8404072040414788,0.4556391306924663,0.3962208228687285,0.5857286764336765,292320362.64,545803515.23,551769748.721,-5966233.490999937,Strong,6,Strong
165015,Brandeis University,Waltham,MA,42.98088915,-85.59574235212932,126,0.6786885382172227,0.5729263306332069,0.4970653160540931,0.5848610594114935,1436986849.546,2022462520.561,1649308678.16,373153842.401,Strong,6,Strong
193016,Mercy University,Dobbs Ferry,NY,36.617958,-93.23650382366762,127,0.7219093077992248,0.4927462124688169,0.4889880068391151,0.5828845003984403,394310983.225,715344375.931,516857799.146,198486576.785,Strong,6,Strong
