InstitutionID,University,City,State,Latitude,Longitude,Rank,Market Saturation Percentile,AE Percentile,aCFI Percentile,Collegiate Survivability Index (CSI),Endowment,Total Assets,Net Assets,Liabilities,CSI_Quantile,Quantile_Group
195474,Siena College,Loudonville,NY,38.090685,-99.122455,157,0.6333169544979574,0.6054976531757198,0.465781996229929,0.5607083858647771,198707597.831,380230544.379,331641395.237,48589149.14200002,Strong,6
199962,Wingate University,Wingate,NC,41.679397,-89.166978,158,0.6849059074039231,0.5135513276809527,0.458058163228862,0.5598676596984419,155392138.056,342300104.481,234537537.851,107762566.63,Strong,6
121309,Point Loma Nazarene University,San Diego,CA,37.955305,-74.615997,159,0.6407973542255267,0.6108310131425883,0.45319439524461946,0.5597283784588882,75656679.618,316363801.893,199964739.515,116399062.37800002,Strong,6
218973,Wofford College,Spartanburg,SC,30.008578,-115.018097,160,0.5855130354658227,0.558680822193591,0.5344808800958387,0.559726207453636,459136303.005,930821846.833,652941128.41,277880718.423,Strong,6
169080,Calvin University,Grand Rapids,MI,34.862341,-92.806871,161,0.5911535656571072,0.5735572638613069,0.5212633246417813,0.5596659904737933,326610323.215,675002944.432,581721893.876,93281050.556,Strong,6
143048,School of the Art Institute of Chicago,Chicago,IL,33.306609,-83.079571,162,0.5690393909857693,0.4757200569387755,0.5883279371247161,0.5581041322745818,1663007082.791,2207950601.677,1981619624.368,226330977.30900002,Strong,6
120883,University of the Pacific,Stockton,CA,30.292151,-90.08684,163,0.6561097081034348,0.5160772745597975,0.4801805485409571,0.5577103749811582,739230986.384,1387952960.291,1159771049.808,228181910.4829998,Strong,6
237066,Whitworth University,Spokane,WA,31.515021,-102.961091,164,0.6702389268055429,0.44714015901009385,0.49692749992640495,0.5562822500862016,236565887.101,418519177.19,325089806.005,93429371.185,Strong,6
154749,Bethel College-North Newton,North Newton,KS,43.936479,-97.955081,165,0.2877097503688343,0.4948392682027311,0.8541045119847024,0.5557861245825007,40064717.461,73389669.801,73323262.447,66407.35400000215,Strong,6
228343,Southwestern University,Georgetown,TX,43.180828,-119.981668,166,0.5927801093946402,0.5438181208274593,0.5243140793738099,0.5555925026657245,476755918.22,818869283.389,648426933.146,170442350.24300003,Strong,6
173045,Augsburg University,Minneapolis,MN,42.474983,-105.862142,167,0.6952311340884727,0.4875335088456483,0.4488407520577059,0.5551069479137192,91344558.713,206067691.025,150012366.637,56055324.38800001,Strong,6
213385,Lafayette College,Easton,PA,34.612712,-106.668038,168,0.5383507286874352,0.5689464842958444,0.5613621645605001,0.5536759968699568,1237348251.369,1818824876.776,1502040992.326,316783884.45000005,Strong,6
110097,Biola University,La Mirada,CA,30.868877,-88.142657,169,0.5984900988095097,0.6502483740498146,0.4603047408474949,0.5535347977736482,117098515.092,473842401.862,336894672.326,136947729.536,Strong,6
173902,Macalester College,Saint Paul,MN,38.280609,-77.234634,170,0.5685302784852331,0.5337755963345063,0.5478433658783377,0.5533039150980232,903061958.461,1235247096.087,1143727377.612,91519718.4749999,Strong,6
192448,Long Island University,Brookville,NY,43.170144,-77.82468,171,0.6390877243803935,0.4778869409630627,0.5049688835074577,0.5531893276579202,554577611.264,1334792615.476,1120967686.504,213824928.97200012,Strong,6
237057,Whitman College,Walla Walla,WA,44.204242,-106.860799,172,0.5184283218350625,0.5671304698677413,0.5803276489993329,0.552935991957936,929708256.441,1275533536.211,1148336149.192,127197387.01900005,Strong,6
130590,Trinity College,Hartford,CT,31.284802,-86.847948,173,0.6070874783109106,0.5191202821062162,0.5142189859076449,0.5523368651298053,978344156.189,1233367339.159,1086557301.718,146810037.44099998,Strong,6
117140,University of La Verne,La Verne,CA,37.289857,-109.148021,174,0.6941782363351758,0.4411707040890373,0.46567183218671854,0.5521537676989601,161218312.251,489766238.159,353791202.718,135975035.44099998,Strong,6
194578,Pratt Institute-Main,Brooklyn,NY,31.038188,-73.014355,175,0.6203732867844955,0.5438531354918552,0.4844869121638749,0.5506951814179244,324763136.206,802388402.985,692881480.134,109506922.85100007,Strong,6
168227,Wentworth Institute of Technology,Boston,MA,32.982565,-114.407864,176,0.64764956609982,0.533640158473044,0.4603753608698654,0.5499119485821997,188620289.709,552033663.198,296005110.902,256028552.29599994,Strong,6
167835,Smith College,Northampton,MA,41.409032,-80.253868,177,0.5310567239652844,0.5570628199351744,0.5646218673825281,0.5496881129452463,-174348714.721,-252628894.392,-159913609.945,-92715284.447,Strong,6
161004,Bowdoin College,Brunswick,ME,41.487516,-94.744687,178,0.4039145458954121,0.5577624303590389,0.6912975338106504,0.5496794097633695,3390107464.624,3886073261.601,3467238061.202,418835200.3989997,Strong,6
205957,Franciscan University of Steubenville,Steubenville,OH,31.925872,-99.984575,179,0.5565163400547221,0.6977457054483978,0.46661593043186295,0.5487699462658496,100437801.231,349602962.94,233798862.736,115804100.204,Strong,6
144962,Elmhurst University,Elmhurst,IL,37.129236,-107.701556,180,0.5861543770601398,0.6168587612975598,0.4749473056382486,0.5477871134861592,186980905.545,336283738.812,269384346.656,66899392.15599996,Strong,6
217688,Charleston Southern University,Charleston,SC,38.247054,-107.219942,181,0.69297682331403,0.4196113041899596,0.4639256505893875,0.5466647767167264,33920979.729,223274869.521,164119239.801,59155629.72,Strong,6
150400,DePauw University,Greencastle,IN,33.975849,-71.63984,182,0.5551879980581058,0.4953231705910773,0.5636028928552712,0.5465886599452724,753498436.894,1226024048.027,1013264892.264,212759155.7629999,Strong,6
136774,Ringling College of Art and Design,Sarasota,FL,43.086496,-102.770372,183,0.5944528172626011,0.5863930989800179,0.4769876741488216,0.5458321293037781,74236996.344,417769750.39,284134202.919,133635547.47099996,Strong,6
166939,Mount Holyoke College,South Hadley,MA,36.347069,-96.697206,184,0.49914057641695886,0.539880382781293,0.594773049592034,0.5455565794738544,1267179695.82,1582821623.935,1370165323.219,212656300.71599984,Strong,6
105899,Arizona Christian University,Glendale,AZ,33.176973,-70.653443,185,0.6146161454782091,0.6177445026917501,0.43784410679702274,0.5444973342049851,1208834.35,68038167.161,20753681.335,47284485.826,Strong,6
236230,Pacific Lutheran University,Tacoma,WA,38.089441,-88.828679,186,0.6173291896810624,0.5794252584554349,0.4522367803611055,0.5436822116192127,145866498.292,274448317.679,188569808.126,85878509.55300003,Strong,6
238458,Carroll University,Waukesha,WI,40.948966,-95.157352,187,0.5984554796951078,0.5565654364460696,0.48122331885900765,0.5431653492830177,109211033.467,289130554.42,275569992.882,13560561.537999988,Strong,6
120254,Occidental College,Los Angeles,CA,33.017266,-102.271384,188,0.5147895359271978,0.5316043052974315,0.570867485354625,0.5405932036851638,647599161.621,1021284803.754,885803374.437,135481429.3169999,Strong,6
186283,Rider University,Lawrenceville,NJ,34.675744,-114.68296,189,0.621532379803078,0.6226075207320501,0.4176414420847136,0.5401501471998901,93105354.465,140320979.057,-50810048.995,191131028.05200002,Strong,6
146612,Lewis University,Romeoville,IL,44.92724,-105.102135,190,0.550369505791904,0.6803950470492356,0.45896801815480315,0.5397827361368768,129706032.69,329411268.401,229693899.518,99717368.88300002,Strong,6
197133,Vassar College,Poughkeepsie,NY,33.973202,-108.980739,191,0.5270625197189953,0.5490248619683726,0.5448257506165226,0.5385616369398363,1440949194.175,2136012060.427,1723553488.276,412458572.151,Strong,6
219949,Cumberland University,Lebanon,TN,39.748171,-83.395627,192,0.5725439301111424,0.6014321737038544,0.4719734181316058,0.538070371111115,30637378.186,106810407.794,98681894.721,8128513.072999999,Strong,6
224323,University of Dallas,Irving,TX,36.571501,-90.602519,193,0.5690024785617749,0.6185047290552845,0.46412442258960446,0.5369257804353649,102529121.625,201120100.807,170888353.356,30231747.451000005,Strong,6
225247,Hardin-Simmons University,Abilene,TX,40.269214,-70.548281,194,0.5550522909091686,0.5444688516807004,0.514326955915313,0.5366383823428568,279106314.498,511523151.902,406114663.867,105408488.03500003,Strong,6
173328,Concordia University-Saint Paul,Saint Paul,MN,38.280609,-77.234634,195,0.46717494387660913,0.7744329433757469,0.4870630846970493,0.5365550519328269,53566572.079,199669474.776,183574501.801,16094972.974999994,Strong,6
149781,Wheaton College,Wheaton,IL,37.763638,-83.200521,196,0.48659442054856644,0.5816956274044816,0.5632515068518411,0.5362833177376344,662050503.677,1220541100.45,1003275443.333,217265657.1170001,Strong,6
112260,Claremont McKenna College,Claremont,CA,31.815063,-113.804297,197,0.40868371053995634,0.53697807351121,0.6621373326466203,0.5357618932649968,1371196591.672,2314704496.728,2100015233.444,214689263.28400016,Strong,6
219976,Lipscomb University,Nashville,TN,35.048918,-114.323533,198,0.6232390504444829,0.5361008655724542,0.445880852247265,0.5348413763700377,122667623.6,599498389.398,217858144.321,381640245.077,Strong,6
155177,Hesston College,Hesston,KS,33.37046,-94.79292,199,0.26464661594196137,0.42903844606108926,0.8575607782607274,0.5347927905427452,17468889.166,51602450.659,51432811.778,169638.8810000047,Strong,6
233426,Roanoke College,Salem,VA,35.071283,-73.977998,200,0.5489685049183846,0.5005367031014499,0.5340904050870214,0.5333327721826678,177318748.563,401674283.275,356369880.985,45304402.28999996,Strong,6
218414,Newberry College,Newberry,SC,38.824631,-100.903615,201,0.5956318693852347,0.5646066821540134,0.44688262633364406,0.529900487388467,22655839.486,99384857.79,47311201.705,52073656.08500001,Strong,6
133979,Florida Memorial University,Miami Gardens,FL,44.566176,-93.693612,202,0.576586118996417,0.588247393956556,0.45403906435819996,0.5298738765947344,8702986.563,71856862.708,89701715.086,-17844852.37799999,Strong,6
153001,Buena Vista University,Storm Lake,IA,33.451721,-86.596248,203,0.33280198026501756,0.9483260075236412,0.5172555703667383,0.5296635600727251,177292757.421,270246061.749,222200875.32,48045186.42900002,Strong,6
143084,Augustana College,Rock Island,IL,33.303261,-118.321565,204,0.5483613068879933,0.5595607036755571,0.49472429418429353,0.5291345338218066,245717028.381,461395862.82,413812596.105,47583266.714999974,Strong,6
164270,McDaniel College,Westminster,MD,31.064896,-71.476925,205,0.6002102593164477,0.5160153388660595,0.46427110775751695,0.528976846264531,165073595.114,269744045.73,212791159.169,56952886.56100002,Strong,6
195526,Skidmore College,Saratoga Springs,NY,39.466544,-91.512058,206,0.5587689369175286,0.5069417787605086,0.5098636346001262,0.5288367860145158,534393004.307,1183191285.705,987559691.959,195631593.74599993,Strong,6
152390,Saint Mary's College,Notre Dame,IN,33.27957,-110.099597,207,0.5337112517580984,0.4895782721236542,0.5408554350419769,0.5277481712793811,319598964.344,463814604.666,409985927.137,53828677.528999984,Strong,6
140696,Oglethorpe University,Atlanta,GA,40.472091,-71.286614,208,0.6238347411972418,0.5144210886751707,0.437570675136965,0.5274200728207571,55394131.06,130595461.448,134526315.847,-3930854.399000004,Strong,6
163462,Mount St. Mary's University,Emmitsburg,MD,33.434127,-111.83864,209,0.6016277128762199,0.5213161657243632,0.4555430067479779,0.5271103352080413,71321509.069,245071421.316,155782851.901,89288569.41500002,Strong,6
188182,University of the Southwest,Hobbs,NM,43.5813,-116.289201,210,0.27365924399041164,0.49666069728709467,0.7953188238781168,0.5270053983754782,16597476.096,16222202.788,13409927.901,2812274.887,Strong,6
161086,Colby College,Waterville,ME,42.894531,-94.703855,211,0.4845852848598529,0.5452698531482245,0.5599300703785068,0.5268691132252638,1369901768.402,2852213890.004,2291892559.994,560321330.0100002,Strong,6
147013,McKendree University,Lebanon,IL,31.06286,-94.626173,212,0.46624075278708776,0.7918313526487029,0.45352532515268273,0.5262375995601357,38765821.195,-121765730.152,74556916.734,-196322646.88599998,Healthy,5
189097,Barnard College,New York,NY,30.097481,-98.369078,213,0.5501307432969874,0.5833316794428733,0.47262988146098617,0.5257517655257823,528864904.615,1244686038.673,775792498.991,468893539.68200004,Healthy,5
232706,Marymount University,Arlington,VA,33.57007,-119.873494,214,0.5746369443222327,0.598398439349678,0.44044669073135106,0.5256839276911481,-39286451.986,234822465.676,79658041.835,155164423.84100002,Healthy,5
159656,Loyola University New Orleans,New Orleans,LA,44.84285,-100.221704,215,0.5529138558543936,0.6005736524352447,0.4587031992686646,0.524737944425297,232988813.607,942750069.667,344024116.867,598725952.8000001,Healthy,5
186432,Saint Peter's University,Jersey City,NJ,40.034667,-70.425857,216,0.5326657427568584,0.6661108195383441,0.44542406104606597,0.5244272925848182,42989012.697,206903965.806,103389281.203,103514684.603,Healthy,5
167996,Stonehill College,Easton,MA,33.213552,-74.788857,217,0.5425846346077613,0.5735213055112909,0.47985767203589347,0.5236655447001153,380113244.976,609998585.611,482616084.141,127382501.46999997,Healthy,5
133492,Eckerd College,Saint Petersburg,FL,31.984678,-99.620366,218,0.6056411672495169,0.46270706964644354,0.47171869663329474,0.5234728683980504,92936720.648,249958790.351,204446180.189,45512610.162,Healthy,5
191676,Houghton University,Houghton,NY,44.032714,-118.539362,219,0.2999385814091776,0.3861029603971685,0.8145914842239613,0.5231269324753535,89956948.343,145046456.127,115235829.883,29810626.244000003,Healthy,5
217749,Bob Jones University,Greenville,SC,34.476672,-70.023517,220,0.5597918829976939,0.6026180427582621,0.4465453953311138,0.5230315879696661,22240535.199,164445724.437,97268705.474,67177018.963,Healthy,5
148627,Saint Xavier University,Chicago,IL,33.306609,-83.079571,221,0.6244358707169086,0.5504847393822061,0.4077854744204765,0.5229495509652694,86551515.573,173137265.95,180485095.482,-7347829.532000005,Healthy,5
147536,National Louis University,Chicago,IL,33.306609,-83.079571,222,0.6486406594932858,0.40149636876632194,0.4561025567266371,0.5221827670497527,100934774.345,188014013.959,148044902.702,39969111.257,Healthy,5
228042,Schreiner University,Kerrville,TX,38.565646,-79.232125,223,0.4789378839623991,0.5639339231099648,0.5430844858716705,0.5216000622720879,76439716.079,145002864.424,143500083.197,1502781.226999998,Healthy,5
204909,Ohio Wesleyan University,Delaware,OH,37.090065,-97.589347,224,0.3880162423276675,0.7194013841040511,0.5562610544901029,0.5215917059961732,345939913.02,540111274.431,489117858.291,50993416.139999986,Healthy,5
191515,Hamilton College,Clinton,NY,41.769291,-85.586817,225,0.4247897680065803,0.550146870125557,0.6038574221203401,0.5215115278964904,1562290689.945,1850160274.319,1752416806.508,97743467.81100011,Healthy,5
174862,Crown College,Saint Bonifacius,MN,42.112455,-97.012039,226,0.373474912795458,0.9517117937951478,0.454170842517281,0.5213589763819695,12491070.895,66780322.433,36764359.331,30015963.101999998,Healthy,5
209056,Lewis & Clark College,Portland,OR,32.856149,-109.961631,227,0.5663126955366878,0.5482463444867371,0.46200642712181406,0.5209578633421702,340541827.839,504449159.689,404052901.574,100396258.11500001,Healthy,5
176053,Mississippi College,Clinton,MS,31.453962,-79.090183,228,0.5267588670513575,0.5707693318794127,0.484267057473673,0.5185513367774964,90335905.662,293720854.997,244860710.34,48860144.656999975,Healthy,5
217059,York College of Pennsylvania,York,PA,36.465768,-71.086545,229,0.5332618193128897,0.504392103553857,0.5093263509169119,0.5179117886805887,193108158.109,587417045.672,505015113.34,82401932.33200008,Healthy,5
110413,California Lutheran University,Thousand Oaks,CA,36.353679,-111.5948,230,0.5399768624447843,0.5872268791968583,0.45672323499980094,0.5161040390900415,177402642.081,291829516.779,350223900.924,-58394384.14500004,Healthy,5
145725,Illinois Institute of Technology,Chicago,IL,33.306609,-83.079571,231,0.5182925527486846,0.6679758764134154,0.4378275392983257,0.5160121507664306,325075410.805,805460693.009,370980480.438,434480212.5709999,Healthy,5
153269,Drake University,Des Moines,IA,37.00537,-94.680421,232,0.5202499542320284,0.5552824281582414,0.49178530910682805,0.5158613947907732,309201195.819,625030948.237,570704733.766,54326214.470999956,Healthy,5
207971,University of Tulsa,Tulsa,OK,40.810827,-87.12271,233,0.42841407915049023,0.5747954969046596,0.5728737836215818,0.5154884982888795,774445314.685,1801845992.795,1697265785.199,104580207.5960002,Healthy,5
141167,Thomas University,Thomasville,GA,40.936138,-103.902769,234,0.471075167794465,0.7233620926853201,0.45551687613425285,0.5152808957577301,7590070.348,24522417.453,20132489.014,4389928.439000003,Healthy,5
126669,Colorado Christian University,Lakewood,CO,40.100468,-74.297252,235,0.5063576493567007,0.6733517208023402,0.4405895895092206,0.5134193866877225,13890359.104,252876765.801,137754561.493,115122204.308,Healthy,5
182670,Dartmouth College,Hanover,NH,44.762478,-97.046751,236,0.6415846306462345,0.5839291245060072,0.3498895539236458,0.513322925264423,10766698370.633,13491958902.988,13616063894.734,-124104991.74599838,Healthy,5
175227,Dunwoody College of Technology,Minneapolis,MN,42.474983,-105.862142,237,0.5261605825460808,0.41261767533033067,0.5496370093352185,0.5128586213946652,130298819.49,245974627.092,221798731.882,24175895.21000001,Healthy,5
208822,George Fox University,Newberg,OR,31.476268,-76.637056,238,0.5438314854588333,0.542877078828297,0.46544738194825225,0.5122713813484545,34297851.568,311478846.914,225323857.985,86154988.92899996,Healthy,5
194091,New York Institute of Technology,Old Westbury,NY,36.039319,-77.478519,239,0.5733194677867111,0.49951491683698196,0.45645018793788494,0.51179485225636,91086998.448,459848391.722,333619944.249,126228447.47299999,Healthy,5
239716,Saint Norbert College,De Pere,WI,35.089539,-109.806393,240,0.5122518599141151,0.5347442574602791,0.4970734629554855,0.5106736957207497,185309261.437,400682084.299,375749470.991,24932613.308000028,Healthy,5
226231,LeTourneau University,Longview,TX,42.925088,-81.54966,241,0.5388906962492359,0.5816547659072826,0.4460779791864781,0.5102955844053638,33535602.32,136351461.74,143774586.905,-7423125.164999992,Healthy,5
165334,Clark University,Worcester,MA,33.435721,-91.4703,242,0.5232897923477484,0.5633388646697173,0.4692501136516558,0.5096689224907337,519220197.404,884657660.136,568740820.07,315916840.066,Healthy,5
212577,Franklin and Marshall College,Lancaster,PA,33.729845,-102.178167,243,0.4166179574764396,0.6416573885414689,0.5352290996486727,0.5090715188436666,478470289.609,936720028.046,724632741.279,212087286.76699996,Healthy,5
226587,McMurry University,Abilene,TX,40.269214,-70.548281,244,0.5575694272231038,0.3922809890744138,0.5184179506897759,0.5088598475285429,81508840.133,204297301.948,181418362.939,22878939.009000003,Healthy,5
224527,East Texas Baptist University,Marshall,TX,32.853134,-73.616338,245,0.5621834088017581,0.4805527893365258,0.4696914509509893,0.5088501664387804,38381286.655,185167186.581,141689028.371,43478158.21000001,Healthy,5
141644,Hawaii Pacific University,Honolulu,HI,36.729203,-97.074428,246,0.5630644672832742,0.5593545024697553,0.4291799020405631,0.5087422423069188,47526999.914,238488641.338,40016509.01,198472132.328,Healthy,5
178891,Ranken Technical College,Saint Louis,MO,34.169604,-120.925481,247,0.5377324122865923,0.48079022758063883,0.4936158225770317,0.508694210362106,15626770.275,139314960.007,129035989.499,10278970.508000001,Healthy,5
174792,Saint Johns University,Collegeville,MN,36.328225,-79.869779,248,0.44837406088238935,0.5656775202521218,0.539920576193262,0.5084599378378101,348293685.553,615184924.293,570748243.304,44436680.98899996,Healthy,5
154712,Benedictine College,Atchison,KS,34.178177,-109.443856,249,0.5010932827866053,0.5964617027428971,0.4708346021215804,0.508047905933725,80557269.571,242371013.565,197464476.643,44906536.92199999,Healthy,5
217536,Salve Regina University,Newport,RI,33.747097,-108.579428,250,0.5054459765363807,0.5986081158613383,0.4633452620250948,0.5072203822400231,91651492.984,238187390.361,196084494.838,42102895.523,Healthy,5
209825,University of Portland,Portland,OR,32.856149,-109.961631,251,0.5100808828449065,0.5027114759694126,0.5047394091270223,0.506470080628598,366209950.192,838240922.602,750761502.549,87479420.05299997,Healthy,5
230959,Middlebury College,Middlebury,VT,43.848984,-92.718425,252,0.4523034668479366,0.566542358508578,0.5304195388190305,0.5064018732937305,1782253826.174,2097803452.454,1739989900.979,357813551.4749999,Healthy,5
217305,New England Institute of Technology,East Greenwich,RI,36.646961,-70.060372,253,0.4540337893391233,0.48803541800893946,0.5677196515743455,0.5063277969767555,289046941.425,445455147.278,370980766.355,74474380.92299998,Healthy,5
236328,University of Puget Sound,Tacoma,WA,38.089441,-88.828679,254,0.4722913921591461,0.50161275220803,0.5415969673023842,0.5058888232052419,548364873.475,797777030.787,713613237.9,84163792.88699996,Healthy,5
119173,Mount Saint Mary's University,Los Angeles,CA,33.017266,-102.271384,255,0.5621227096176309,0.41635934228275673,0.4930785101357629,0.505353123854746,193391510.075,412015903.215,347378232.261,64637670.953999996,Healthy,5
169716,University of Detroit Mercy,Detroit,MI,42.920237,-98.069781,256,0.5130986773154749,0.5571250685527804,0.46862384434337007,0.5041007247683759,123514928.294,343194567.752,262067589.677,81126978.07499999,Healthy,5
132471,Barry University,Miami,FL,38.25488,-116.827252,257,0.5677417919786433,0.4949688433281984,0.4449571265024919,0.5040560564198635,62886041.716,225928195.256,147187625.573,78740569.683,Healthy,5
168254,Western New England University,Springfield,MA,30.758825,-95.378068,258,0.5394557112947613,0.5444240254585115,0.44831393646053747,0.5039739390074386,77043321.444,262854477.511,159955338.08,102899139.431,Healthy,5
168528,Adrian College,Adrian,MI,44.989237,-106.018183,259,0.48648796844845577,0.6317825815273264,0.45642868527916236,0.5035026364785707,66246897.227,187160696.54,124351777.239,62808919.301,Healthy,5
461795,North American University,Stafford,TX,42.540414,-94.644542,260,0.47287957843525996,0.7101746368515556,0.43050911207821124,0.5033581999765866,0.0,14376743.88,10900848.826,3475895.0540000014,Healthy,5
198215,Catawba College,Salisbury,NC,44.534944,-95.111347,261,0.3986792590637066,0.4967534238177402,0.6100455661625346,0.5028730806989888,570661751.383,928381516.203,738265489.817,190116026.38599992,Healthy,5
209922,Reed College,Portland,OR,32.856149,-109.961631,262,0.4361015297424478,0.4900888763402966,0.5737881104359015,0.5019957699208779,889774231.258,1281095455.789,1027515868.041,253579587.74800003,Healthy,5
151290,Indiana Institute of Technology,Fort Wayne,IN,43.895505,-99.956046,263,0.4831444944367327,0.5534642088963009,0.49486404505526665,0.5018915695147377,201715108.596,398553291.698,320167221.816,78386069.88200003,Healthy,5
151263,University of Indianapolis,Indianapolis,IN,39.720531,-118.485164,264,0.5888771405182673,0.43544505774383546,0.447920805582589,0.5017953419304,147068704.194,294152372.652,199257497.601,94894875.051,Healthy,5
151801,Indiana Wesleyan University-Marion,Marion,IN,42.730436,-107.302246,265,0.5458407037080679,0.3912402023705826,0.5117596035797374,0.5012968072193468,330023953.784,617239659.132,574739197.167,42500461.964999914,Healthy,5
178059,Maryville University of Saint Louis,Saint Louis,MO,34.169604,-120.925481,266,0.5475184185893047,0.5069639076936313,0.4521422600749653,0.501242033223821,81578590.274,345748905.211,189878036.995,155870868.21600002,Healthy,5
233541,Shenandoah University,Winchester,VA,32.494667,-114.624119,267,0.5341972722157463,0.5174545416542213,0.46003106716308073,0.5011690851144207,91468760.278,337035630.902,198877310.5,138158320.402,Healthy,5
198561,Gardner-Webb University,Boiling Springs,NC,37.284617,-86.637586,268,0.5325427780870786,0.5081862075473116,0.46595876950654985,0.5010269794022515,76768195.489,155483008.278,129095267.13,26387741.148000002,Healthy,5
233611,Southern Virginia University,Buena Vista,VA,33.206209,-93.55113,269,0.4109165064359271,0.7847158956893183,0.44748962411590837,0.5002755660432086,2102159.547,42200216.532,24592703.738,17607512.793999996,Healthy,5
162760,Hood College,Frederick,MD,36.015604,-112.154065,270,0.49931234271502856,0.5235790077089024,0.48951308602777166,0.5002415865210637,167463828.072,287425017.371,233514416.016,53910601.35499999,Healthy,5
221519,The University of the South,Sewanee,TN,30.879531,-82.345054,271,0.4466721346265944,0.5291972197681076,0.5384810678749197,0.4999108342323626,547751685.405,911337617.404,834076400.942,77261216.46200001,Healthy,5
217235,Johnson & Wales University-Providence,Providence,RI,31.391188,-112.488426,272,0.5849080806405378,0.2514800606918105,0.5390336849717687,0.4998968863061458,453968599.208,742801184.585,669501103.112,73300081.47300005,Healthy,5
233295,Randolph-Macon College,Ashland,VA,35.684597,-122.599399,273,0.48228035147881787,0.5271974170734155,0.5033466513718527,0.49969000610837044,266170850.373,471378018.575,369025990.229,102352028.34600002,Healthy,5
192323,Le Moyne College,Syracuse,NY,30.39804,-118.363926,274,0.4830220719197644,0.5700248281740804,0.4799293364608176,0.4991762101643316,274871296.043,475442692.092,350401752.739,125040939.35299999,Healthy,5
204635,Ohio Northern University,Ada,OH,44.779633,-84.041217,275,0.48656075327143533,0.5744152755945454,0.47392458975108526,0.49906587964298094,222732368.854,443057504.957,322635421.112,120422083.84500003,Healthy,5
195544,St. Joseph's University-New York,Brooklyn,NY,31.038188,-73.014355,276,0.49223831824365716,0.6088597952272611,0.449832789383149,0.49858025884270424,89161961.582,209666320.882,146976461.063,62689859.819000006,Healthy,5
158477,Centenary College of Louisiana,Shreveport,LA,33.978046,-86.212467,277,0.5134869804266162,0.4210164842568546,0.5214089798601521,0.4981725124155819,162686063.668,210465391.025,175378424.426,35086966.59900001,Healthy,5
217493,Rhode Island School of Design,Providence,RI,31.391188,-112.488426,278,0.4816803289586754,0.5780457758037634,0.47449755886971456,0.49806923719340634,469766689.809,875203734.296,551235772.221,323967962.07500005,Healthy,5
156213,Asbury University,Wilmore,KY,41.761059,-80.37251,279,0.48588607794038907,0.49836188984549645,0.5082036552863898,0.4973114871940896,88642139.008,211962907.186,200442971.478,11519935.708000004,Healthy,5
146481,Lake Forest College,Lake Forest,IL,36.825126,-103.765669,280,0.47753165992770596,0.6129277889774908,0.45897399021805924,0.4971705667069573,119688529.68,292812515.505,223316154.018,69496361.48699999,Healthy,5
202763,The University of Findlay,Findlay,OH,36.345112,-88.497114,281,0.5246726940326549,0.5138668696291275,0.46079701596520206,0.4969495633717952,66784971.941,277398241.221,191087937.421,86310303.80000001,Healthy,5
221351,Rhodes College,Memphis,TN,44.359765,-79.858885,282,0.4663148743140909,0.5672084793085233,0.4923276200525122,0.49689380679699413,464369373.064,696777069.136,558655515.747,138121553.38900006,Healthy,5
101435,Huntingdon College,Montgomery,AL,44.93134,-71.055002,283,0.4958740003384339,0.5055150859129343,0.49261470396016016,0.49649688293419136,63675828.968,94850332.133,78700258.488,16150073.644999996,Healthy,5
173647,Gustavus Adolphus College,Saint Peter,MN,38.336525,-97.756924,284,0.4588983323464322,0.5538789490485472,0.5044549369910354,0.49611671080395514,373783675.686,651921251.501,579298972.016,72622279.48500001,Healthy,5
191931,Iona University,New Rochelle,NY,40.776124,-122.963921,285,0.5351731600781047,0.47056382306897837,0.4689703734228111,0.49576339839053185,265444467.585,504437017.66,378273873.522,126163144.13800001,Healthy,5
148487,Roosevelt University,Chicago,IL,33.306609,-83.079571,286,0.6083952408337151,0.4118185471506142,0.42480505321568257,0.49562676668172656,165398539.195,327884187.666,37968927.428,289915260.23800004,Healthy,5
195720,St. John Fisher University,Rochester,NY,38.838985,-114.816759,287,0.49008260398047027,0.5331183648288432,0.48083555516099485,0.49498478363650594,176083489.896,387315574.797,338901186.38,48414388.416999996,Healthy,5
219000,Augustana University,Sioux Falls,SD,32.321952,-97.373987,288,0.4444404775300471,0.5980529970320073,0.4934260777965951,0.49475165740516147,140305149.33,522677669.621,335183811.243,187493858.37800002,Healthy,5
176628,Avila University,Kansas City,MO,34.450617,-92.540076,289,0.5573886372050947,0.46204884697469584,0.448050817698716,0.4945732177715852,21912228.683,45697290.1,27431951.921,18265338.179,Healthy,5
399911,Soka University of America,Aliso Viejo,CA,44.53064,-77.166483,290,0.3094812563127092,0.4806735721997044,0.6864141855199668,0.49455115852726406,1651240054.129,1932828305.272,1929779484.025,3048821.246999979,Healthy,5
193973,Niagara University,Niagara University,NY,38.687704,-76.919529,291,0.4768854919937174,0.6021123261298396,0.4574323069672538,0.49413317148993746,115935141.919,279641893.294,207849729.019,71792164.27500004,Healthy,5
107141,John Brown University,Siloam Springs,AR,38.132928,-100.783158,292,0.37928799707009453,0.5978689216415042,0.5563356402255596,0.4938367906827364,189082998.262,329589999.889,316154595.68,13435404.208999991,Healthy,5
238661,Edgewood College,Madison,WI,41.219633,-96.07269,293,0.3505800733147356,0.7418751154327117,0.5124011016591676,0.4935607277775607,59610424.1,159135374.46,149030194.555,10105179.905000001,Healthy,5
